,Unnamed: 0,team_name,week,neutral_site,conference_game,home_team,home_points,home_post_win_prob,home_pregame_elo,home_postgame_elo,away_team,away_points,away_post_win_prob,away_pregame_elo,away_postgame_elo,elo_diff,point_diff,home/away,win/loss
486,486,Utah State,12,False,True,Utah State,35.0,0.9710966746452376,1405.0,1411.0,San José State,31.0,0.02890332535476225,1489.0,1483.0,-84.0,4.0,Home,W
487,487,Utah State,13,False,True,Boise State,42.0,0.9965192570327182,1737.0,1750.0,Utah State,23.0,0.003480742967281847,1411.0,1398.0,-326.0,-19.0,Away,L
488,488,Coastal Carolina,1,False,False,Coastal Carolina,38.0,0.5602139453285767,1647.0,1657.0,Army,28.0,0.4397860546714233,1544.0,1534.0,103.0,10.0,Home,W
489,489,Coastal Carolina,2,False,False,Coastal Carolina,31.0,0.2490229227340367,1658.0,1658.0,Gardner-Webb,27.0,0.7509770772659633,,,,4.0,Home,W
490,490,Coastal Carolina,3,False,False,Coastal Carolina,38.0,0.9989310447885774,1657.0,1656.0,Buffalo,26.0,0.0010689552114225842,1344.0,1345.0,313.0,12.0,Home,W
491,491,Coastal Carolina,4,False,True,Georgia State,24.0,0.2346680212841463,1444.0,1424.0,Coastal Carolina,41.0,0.7653319787158537,1656.0,1676.0,212.0,17.0,Away,W
492,492,Coastal Carolina,5,False,True,Coastal Carolina,34.0,0.7837178812964412,1676.0,1671.0,Georgia Southern,30.0,0.21628211870355885,1398.0,1403.0,278.0,4.0,Home,W
493,493,Coastal Carolina,6,False,True,Louisiana Monroe,21.0,0.2134235842580241,1090.0,1117.0,Coastal Carolina,28.0,0.7865764157419759,1671.0,1644.0,581.0,7.0,Away,W
494,494,Coastal Carolina,7,False,True,Coastal Carolina,21.0,0.001920140048587869,1644.0,1526.0,Old Dominion,49.0,0.998079859951412,1351.0,1469.0,293.0,-28.0,Home,L
495,495,Coastal Carolina,9,False,True,Marshall,13.0,,1557.0,1531.0,Coastal Carolina,24.0,,1526.0,1552.0,-31.0,11.0,Away,W
496,496,Coastal Carolina,10,False,True,Coastal Carolina,35.0,0.9443860330126462,1552.0,1566.0,Appalachian State,28.0,0.05561396698735377,1621.0,1607.0,-69.0,7.0,Home,W
497,497,Coastal Carolina,11,False,True,Coastal Carolina,26.0,0.9861842803623644,1566.0,1563.0,Southern Mississippi,23.0,0.013815719637635726,1273.0,1276.0,293.0,3.0,Home,W
498,498,Coastal Carolina,12,False,False,Virginia,,,1340.0,,Coastal Carolina,,,1563.0,,223.0,,Away,L
499,499,Coastal Carolina,13,False,True,James Madison,47.0,0.9984683872953748,1539.0,1659.0,Coastal Carolina,7.0,0.001531612704625318,1563.0,1443.0,24.0,-40.0,Away,L
500,500,Coastal Carolina,14,False,True,Troy,45.0,0.9895088009387824,1529.0,1564.0,Coastal Carolina,26.0,0.010491199061217649,1443.0,1408.0,-86.0,-19.0,Away,L
501,501,East Carolina,1,False,False,East Carolina,20.0,0.4625437542390466,1518.0,1522.0,NC State,21.0,0.5374562457609533,1632.0,1628.0,-114.0,-1.0,Home,L
502,502,East Carolina,2,False,False,East Carolina,39.0,0.9930107418578296,1522.0,1550.0,Old Dominion,21.0,0.006989258142170329,1391.0,1363.0,131.0,18.0,Home,W
503,503,East Carolina,3,False,False,East Carolina,49.0,0.9984662326395254,1551.0,1551.0,Campbell,10.0,0.0015337673604746136,,,,39.0,Home,W
504,504,East Carolina,4,False,True,East Carolina,20.0,0.3224369680995101,1550.0,1532.0,Navy,23.0,0.6775630319004899,1342.0,1360.0,208.0,-3.0,Home,L
505,505,East Carolina,5,True,True,South Florida,28.0,,1174.0,1167.0,East Carolina,48.0,,1532.0,1539.0,358.0,20.0,Away,W
506,506,East Carolina,6,False,True,Tulane,24.0,0.9385292399596312,1497.0,1532.0,East Carolina,9.0,0.06147076004036889,1539.0,1504.0,42.0,-15.0,Away,L
507,507,East Carolina,7,False,True,East Carolina,47.0,0.4966903096041938,1504.0,1505.0,Memphis,45.0,0.5033096903958061,1505.0,1504.0,-1.0,2.0,Home,W
508,508,East Carolina,8,False,True,East Carolina,34.0,0.9384579522775212,1505.0,1585.0,UCF,13.0,0.061542047722478836,1767.0,1687.0,-262.0,21.0,Home,W
509,509,East Carolina,9,False,False,BYU,24.0,0.30990730262816857,1512.0,1512.0,East Carolina,27.0,0.6900926973718314,1585.0,1585.0,73.0,3.0,Away,W
510,510,East Carolina,11,False,True,Cincinnati,27.0,0.3518625626627558,1764.0,1762.0,East Carolina,25.0,0.6481374373372442,1585.0,1587.0,-179.0,-2.0,Away,L
511,511,East Carolina,12,False,True,East Carolina,3.0,0.00043770154991748484,1587.0,1459.0,Houston,42.0,0.9995622984500824,1517.0,1645.0,70.0,-39.0,Home,L
512,512,East Carolina,13,False,True,Temple,46.0,0.1550059005910871,1130.0,1144.0,East Carolina,49.0,0.8449940994089129,1459.0,1445.0,329.0,3.0,Away,W
513,513,Wisconsin,1,False,False,Wisconsin,38.0,0.9989653617473,1742.0,1742.0,Illinois State,0.0,0.0010346382526998932,,,,38.0,Home,W
514,514,Wisconsin,2,False,False,Wisconsin,14.0,,1742.0,1728.0,Washington State,17.0,,1590.0,1604.0,152.0,-3.0,Home,L
515,515,Wisconsin,3,False,False,Wisconsin,66.0,0.9988660087471148,1728.0,1828.0,New Mexico State,7.0,0.001133991252885158,1138.0,1038.0,590.0,59.0,Home,W
516,516,Wisconsin,4,False,True,Ohio State,52.0,0.9989624304932824,2079.0,2132.0,Wisconsin,21.0,0.0010375695067177393,1828.0,1775.0,-251.0,-31.0,Away,L
517,517,Wisconsin,5,False,True,Wisconsin,10.0,0.28818508384138897,1775.0,1692.0,Illinois,34.0,0.7118149161586109,1623.0,1706.0,152.0,-24.0,Home,L
518,518,Wisconsin,6,False,True,Northwestern,7.0,0.0011755801229159748,1368.0,1308.0,Wisconsin,42.0,0.998824419877084,1692.0,1752.0,324.0,35.0,Away,W
519,519,Wisconsin,7,False,True,Michigan State,34.0,0.3789912879919852,1565.0,1582.0,Wisconsin,28.0,0.6210087120080148,1752.0,1735.0,187.0,-6.0,Away,L
520,520,Wisconsin,8,False,True,Wisconsin,35.0,0.9924552911268921,1735.0,1750.0,Purdue,24.0,0.007544708873107986,1668.0,1653.0,67.0,11.0,Home,W
521,521,Wisconsin,10,False,True,Wisconsin,23.0,0.9266461802730472,1750.0,1765.0,Maryland,10.0,0.07335381972695276,1625.0,1610.0,125.0,13.0,Home,W
522,522,Wisconsin,11,False,True,Iowa,24.0,0.902761204293797,1702.0,1736.0,Wisconsin,10.0,0.09723879570620296,1765.0,1731.0,63.0,-14.0,Away,L
523,523,Wisconsin,12,False,True,Nebraska,14.0,0.18557885244912486,1489.0,1499.0,Wisconsin,15.0,0.8144211475508751,1731.0,1721.0,242.0,1.0,Away,W
524,524,Wisconsin,13,False,True,Wisconsin,16.0,0.4093926223439069,1721.0,1710.0,Minnesota,23.0,0.5906073776560931,1749.0,1760.0,-28.0,-7.0,Home,L
525,525,Oklahoma State,1,False,False,Oklahoma State,58.0,0.6006092661124897,1775.0,1783.0,Central Michigan,44.0,0.3993907338875104,1536.0,1528.0,239.0,14.0,Home,W
526,526,Oklahoma State,2,False,False,Oklahoma State,34.0,0.7273528201921218,1783.0,1805.0,Arizona State,17.0,0.2726471798078782,1614.0,1592.0,169.0,17.0,Home,W
527,527,Oklahoma State,3,False,False,Oklahoma State,63.0,0.9989678107236288,1809.0,1809.0,Arkansas-Pine Bluff,7.0,0.0010321892763712759,,,,56.0,Home,W
528,528,Oklahoma State,5,False,True,Baylor,25.0,0.22464614863526008,1752.0,1733.0,Oklahoma State,36.0,0.77535385136474,1805.0,1824.0,53.0,11.0,Away,W
529,529,Oklahoma State,6,False,True,Oklahoma State,41.0,0.16910801902601366,1824.0,1821.0,Texas Tech,31.0,0.8308919809739863,1519.0,1522.0,305.0,10.0,Home,W
530,530,Oklahoma State,7,False,True,TCU,43.0,0.6597333159103523,1647.0,1650.0,Oklahoma State,40.0,0.3402666840896477,1821.0,1818.0,174.0,-3.0,Away,L
531,531,Oklahoma State,8,False,True,Oklahoma State,41.0,0.7877474693768641,1818.0,1832.0,Texas,34.0,0.21225253062313587,1897.0,1883.0,-79.0,7.0,Home,W
532,532,Oklahoma State,9,False,True,Kansas State,48.0,0.9988957904542434,1666.0,1841.0,Oklahoma State,0.0,0.0011042095457566292,1832.0,1657.0,166.0,-48.0,Away,L
533,533,Oklahoma State,10,False,True,Kansas,37.0,0.9984916583570232,1368.0,1451.0,Oklahoma State,16.0,0.0015083416429768626,1657.0,1574.0,289.0,-21.0,Away,L
534,534,Oklahoma State,11,False,True,Oklahoma State,20.0,0.7630242531986566,1574.0,1589.0,Iowa State,14.0,0.23697574680134334,1731.0,1716.0,-157.0,6.0,Home,W
535,535,Oklahoma State,12,False,True,Oklahoma,28.0,0.9551863778225222,1635.0,1662.0,Oklahoma State,13.0,0.04481362217747775,1589.0,1562.0,-46.0,-15.0,Away,L
536,536,Oklahoma State,13,False,True,Oklahoma State,19.0,0.049861059770868944,1562.0,1541.0,West Virginia,24.0,0.950138940229131,1387.0,1408.0,175.0,-5.0,Home,L
537,537,UCF,1,False,False,UCF,56.0,,1569.0,1569.0,South Carolina State,10.0,,,,,46.0,Home,W
538,538,UCF,2,False,False,UCF,14.0,0.004410423558601751,1569.0,1552.0,Louisville,20.0,0.9955895764413982,1489.0,1506.0,80.0,-6.0,Home,L
539,539,UCF,3,False,False,Florida Atlantic,14.0,0.0017285752911014006,1485.0,1423.0,UCF,40.0,0.9982714247088986,1552.0,1614.0,67.0,26.0,Away,W
540,540,UCF,4,False,False,UCF,27.0,0.8655017572211433,1614.0,1618.0,Georgia Tech,10.0,0.1344982427788567,1239.0,1235.0,375.0,17.0,Home,W
541,541,UCF,6,False,True,UCF,41.0,0.9950635412372458,1618.0,1672.0,SMU,19.0,0.00493645876275417,1628.0,1574.0,-10.0,22.0,Home,W
542,542,UCF,7,False,True,UCF,70.0,0.9988428724115578,1672.0,1767.0,Temple,13.0,0.0011571275884422196,1092.0,997.0,580.0,57.0,Home,W
543,543,UCF,8,False,True,East Carolina,34.0,0.9384579522775212,1505.0,1585.0,UCF,13.0,0.061542047722478836,1767.0,1687.0,262.0,-21.0,Away,L
544,544,UCF,9,False,True,UCF,25.0,0.9925910022639828,1687.0,1693.0,Cincinnati,21.0,0.00740899773601711,1776.0,1770.0,-89.0,4.0,Home,W
545,545,UCF,10,False,True,Memphis,28.0,0.08187543521414622,1489.0,1491.0,UCF,35.0,0.9181245647858538,1693.0,1691.0,204.0,7.0,Away,W
546,546,UCF,11,False,True,Tulane,31.0,0.11786331446665815,1563.0,1560.0,UCF,38.0,0.8821366855333419,1691.0,1694.0,128.0,7.0,Away,W
547,547,UCF,12,False,True,UCF,14.0,0.02445274363059992,1694.0,1673.0,Navy,17.0,0.9755472563694,1441.0,1462.0,253.0,-3.0,Home,L
548,548,UCF,13,False,True,South Florida,39.0,0.2280223494735956,1104.0,1130.0,UCF,46.0,0.7719776505264044,1673.0,1647.0,569.0,7.0,Away,W
549,549,UCF,14,False,True,Tulane,45.0,0.9983799039210036,1675.0,1710.0,UCF,28.0,0.0016200960789962693,1647.0,1612.0,-28.0,-17.0,Away,L
550,550,Duke,1,False,False,Duke,30.0,0.9989251789824609,1168.0,1240.0,Temple,0.0,0.001074821017538974,1101.0,1029.0,67.0,30.0,Home,W
551,551,Duke,2,False,False,Northwestern,23.0,0.17850033116765646,1381.0,1353.0,Duke,31.0,0.8214996688323436,1240.0,1268.0,-141.0,8.0,Away,W
552,552,Duke,3,False,False,Duke,49.0,,1264.0,1264.0,North Carolina A&T,20.0,,,,,29.0,Home,W
553,553,Duke,4,False,False,Kansas,35.0,0.9913096338325452,1342.0,1349.0,Duke,27.0,0.008690366167454666,1268.0,1261.0,-74.0,-8.0,Away,L
554,554,Duke,5,False,True,Duke,38.0,0.9958218999541674,1261.0,1336.0,Virginia,17.0,0.0041781000458326325,1481.0,1406.0,-220.0,21.0,Home,W
555,555,Duke,6,False,True,Georgia Tech,23.0,0.9706780664905484,1280.0,1282.0,Duke,20.0,0.029321933509451562,1336.0,1334.0,56.0,-3.0,Away,L
556,556,Duke,7,False,True,Duke,35.0,0.2836115602003055,1334.0,1346.0,North Carolina,38.0,0.7163884397996945,1621.0,1609.0,-287.0,-3.0,Home,L
557,557,Duke,8,False,True,Miami,21.0,0.11716627140117597,1530.0,1443.0,Duke,45.0,0.8828337285988241,1346.0,1433.0,-184.0,24.0,Away,W
558,558,Duke,10,False,True,Boston College,31.0,0.1426181728049839,1258.0,1258.0,Duke,38.0,0.8573818271950161,1433.0,1433.0,175.0,7.0,Away,W
559,559,Duke,11,False,True,Duke,24.0,0.975716358036578,1433.0,1460.0,Virginia Tech,7.0,0.024283641963422142,1326.0,1299.0,107.0,17.0,Home,W
560,560,Duke,12,False,True,Pittsburgh,28.0,0.9106031436173212,1655.0,1653.0,Duke,26.0,0.0893968563826788,1460.0,1462.0,-195.0,-2.0,Away,L
561,561,Duke,13,False,True,Duke,34.0,0.5091222074264741,1462.0,1466.0,Wake Forest,31.0,0.4908777925735259,1667.0,1663.0,-205.0,3.0,Home,W
562,562,Kansas,1,False,False,Kansas,56.0,0.998939607219552,1194.0,1194.0,Tennessee Tech,10.0,0.001060392780448116,,,,46.0,Home,W
563,563,Kansas,2,False,True,West Virginia,42.0,0.3150880446331969,1490.0,1430.0,Kansas,55.0,0.6849119553668029,1194.0,1254.0,-296.0,13.0,Away,W
564,564,Kansas,3,False,False,Houston,30.0,0.18869926737023066,1615.0,1527.0,Kansas,48.0,0.8113007326297693,1254.0,1342.0,-361.0,18.0,Away,W
565,565,Kansas,4,False,False,Kansas,35.0,0.9913096338325452,1342.0,1349.0,Duke,27.0,0.008690366167454666,1268.0,1261.0,74.0,8.0,Home,W
566,566,Kansas,5,False,True,Kansas,14.0,0.9351475226248359,1349.0,1357.0,Iowa State,11.0,0.06485247737516397,1790.0,1782.0,-441.0,3.0,Home,W
567,567,Kansas,6,False,True,Kansas,31.0,0.5334914776411497,1357.0,1366.0,TCU,38.0,0.4665085223588503,1656.0,1647.0,-299.0,-7.0,Home,L
568,568,Kansas,7,False,True,Oklahoma,52.0,0.6592330467853718,1582.0,1584.0,Kansas,42.0,0.34076695321462824,1366.0,1364.0,-216.0,-10.0,Away,L
569,569,Kansas,8,False,True,Baylor,35.0,0.9625041514354169,1728.0,1724.0,Kansas,23.0,0.03749584856458299,1364.0,1368.0,-364.0,-12.0,Away,L
570,570,Kansas,10,False,True,Kansas,37.0,0.9984916583570232,1368.0,1451.0,Oklahoma State,16.0,0.0015083416429768626,1657.0,1574.0,-289.0,21.0,Home,W
571,571,Kansas,11,False,True,Texas Tech,43.0,0.7519142305229035,1551.0,1573.0,Kansas,28.0,0.2480857694770965,1451.0,1429.0,-100.0,-15.0,Away,L
572,572,Kansas,12,False,True,Kansas,14.0,0.2473102995611253,1429.0,1364.0,Texas,55.0,0.7526897004388746,1862.0,1927.0,-433.0,-41.0,Home,L
573,573,Kansas,13,False,True,Kansas State,47.0,0.9386082601337948,1894.0,1892.0,Kansas,27.0,0.061391739866205275,1364.0,1366.0,-530.0,-20.0,Away,L
574,574,Arkansas,1,False,False,Arkansas,31.0,0.8333397474629864,1626.0,1646.0,Cincinnati,24.0,0.16666025253701355,1801.0,1781.0,-175.0,7.0,Home,W
575,575,Arkansas,2,False,True,Arkansas,44.0,0.926866185717256,1646.0,1665.0,South Carolina,30.0,0.0731338142827439,1540.0,1521.0,106.0,14.0,Home,W
576,576,Arkansas,3,False,False,Arkansas,38.0,0.9982302209263816,1667.0,1667.0,Missouri State,27.0,0.001769779073618305,,,,11.0,Home,W
577,577,Arkansas,4,True,True,Texas A&M,23.0,0.3009270115672987,1706.0,1708.0,Arkansas,21.0,0.6990729884327014,1665.0,1663.0,-41.0,-2.0,Away,L
578,578,Arkansas,5,False,True,Arkansas,26.0,0.08290712106942265,1663.0,1658.0,Alabama,49.0,0.9170928789305772,2185.0,2190.0,-522.0,-23.0,Home,L
579,579,Arkansas,6,False,True,Mississippi State,40.0,0.7947234372494507,1667.0,1722.0,Arkansas,17.0,0.20527656275054929,1658.0,1603.0,-9.0,-23.0,Away,L
580,580,Arkansas,7,False,False,BYU,35.0,0.03315963364285342,1629.0,1585.0,Arkansas,52.0,0.9668403663571464,1603.0,1647.0,-26.0,17.0,Away,W
581,581,Arkansas,9,False,True,Auburn,27.0,0.051953532559775514,1520.0,1500.0,Arkansas,41.0,0.9480464674402244,1647.0,1667.0,127.0,14.0,Away,W
582,582,Arkansas,10,False,False,Arkansas,19.0,0.6701309434138117,1667.0,1662.0,Liberty,21.0,0.32986905658618826,1635.0,1640.0,32.0,-2.0,Home,L
583,583,Arkansas,11,False,True,Arkansas,10.0,0.3296534165999579,1662.0,1660.0,LSU,13.0,0.6703465834000422,1708.0,1710.0,-46.0,-3.0,Home,L
584,584,Arkansas,12,False,True,Arkansas,42.0,0.8590412137509787,1660.0,1696.0,Ole Miss,27.0,0.14095878624902125,1715.0,1679.0,-55.0,15.0,Home,W
585,585,Arkansas,13,False,True,Missouri,29.0,0.9723577044215886,1467.0,1470.0,Arkansas,27.0,0.027642295578411358,1696.0,1693.0,229.0,-2.0,Away,L
586,586,North Carolina,1,False,False,North Carolina,56.0,0.9637007807373212,1555.0,1555.0,Florida A&M,24.0,0.036299219262678865,,,,32.0,Home,W
587,587,North Carolina,1,False,False,Appalachian State,61.0,0.28729252237977604,1656.0,1648.0,North Carolina,63.0,0.712707477620224,1555.0,1563.0,-101.0,2.0,Away,W
588,588,North Carolina,2,False,False,Georgia State,28.0,0.24437573262953566,1468.0,1462.0,North Carolina,35.0,0.7556242673704644,1563.0,1569.0,95.0,7.0,Away,W
589,589,North Carolina,4,False,False,North Carolina,32.0,0.13992945553981678,1569.0,1559.0,Notre Dame,45.0,0.8600705444601833,1780.0,1790.0,-211.0,-13.0,Home,L
590,590,North Carolina,5,False,True,North Carolina,41.0,0.9985276173179448,1559.0,1622.0,Virginia Tech,10.0,0.0014723826820551846,1388.0,1325.0,171.0,31.0,Home,W
591,591,North Carolina,6,False,True,Miami,24.0,0.2541019880677712,1533.0,1534.0,North Carolina,27.0,0.7458980119322288,1622.0,1621.0,89.0,3.0,Away,W
592,592,North Carolina,7,False,True,Duke,35.0,0.2836115602003055,1334.0,1346.0,North Carolina,38.0,0.7163884397996945,1621.0,1609.0,287.0,3.0,Away,W
593,593,North Carolina,9,False,True,North Carolina,42.0,0.8229698228642024,1609.0,1651.0,Pittsburgh,24.0,0.1770301771357976,1622.0,1580.0,-13.0,18.0,Home,W
594,594,North Carolina,10,False,True,Virginia,28.0,0.4106405326674828,1388.0,1399.0,North Carolina,31.0,0.5893594673325172,1651.0,1640.0,263.0,3.0,Away,W
595,595,North Carolina,11,False,True,Wake Forest,34.0,0.7198027688710857,1667.0,1663.0,North Carolina,36.0,0.28019723112891426,1640.0,1644.0,-27.0,2.0,Away,W
596,596,North Carolina,12,False,True,North Carolina,17.0,0.01642779393041355,1644.0,1605.0,Georgia Tech,21.0,0.9835722060695864,1206.0,1245.0,438.0,-4.0,Home,L
597,597,North Carolina,13,False,True,North Carolina,27.0,0.21668492057606697,1605.0,1599.0,NC State,30.0,0.7833150794239331,1579.0,1585.0,26.0,-3.0,Home,L
598,598,North Carolina,14,True,True,North Carolina,10.0,0.0016014626172715439,1599.0,1554.0,Clemson,39.0,0.9983985373827284,1821.0,1866.0,-222.0,-29.0,Home,L
599,599,Oregon,1,True,False,Georgia,49.0,0.9963343201839328,1980.0,2070.0,Oregon,3.0,0.003665679816067301,1574.0,1484.0,-406.0,-46.0,Away,L
600,600,Oregon,2,False,False,Oregon,70.0,0.9989493399996551,1467.0,1467.0,Eastern Washington,14.0,0.0010506600003450384,,,,56.0,Home,W
601,601,Oregon,3,False,False,Oregon,41.0,0.9987889709140241,1484.0,1557.0,BYU,20.0,0.0012110290859760342,1692.0,1619.0,-208.0,21.0,Home,W
602,602,Oregon,4,False,True,Washington State,41.0,0.06701254757373536,1651.0,1641.0,Oregon,44.0,0.9329874524262648,1557.0,1567.0,-94.0,3.0,Away,W
603,603,Oregon,5,False,True,Oregon,45.0,0.9701803071540804,1567.0,1585.0,Stanford,27.0,0.02981969284591945,1333.0,1315.0,234.0,18.0,Home,W
604,604,Oregon,6,False,True,Arizona,22.0,0.001238721906429126,1361.0,1314.0,Oregon,49.0,0.9987612780935708,1585.0,1632.0,224.0,27.0,Away,W
605,605,Oregon,8,False,True,Oregon,45.0,0.9856057931865017,1632.0,1674.0,UCLA,30.0,0.014394206813498456,1742.0,1700.0,-110.0,15.0,Home,W
606,606,Oregon,9,False,True,California,24.0,0.032627800401758965,1467.0,1444.0,Oregon,42.0,0.9673721995982412,1674.0,1697.0,207.0,18.0,Away,W
607,607,Oregon,10,False,True,Colorado,10.0,0.030724385057354336,1150.0,1105.0,Oregon,49.0,0.9692756149426456,1697.0,1742.0,547.0,39.0,Away,W
608,608,Oregon,11,False,True,Oregon,34.0,0.8885253773362348,1742.0,1729.0,Washington,37.0,0.11147462266376518,1603.0,1616.0,139.0,-3.0,Home,L
609,609,Oregon,12,False,True,Oregon,20.0,0.7973806559088249,1729.0,1732.0,Utah,17.0,0.20261934409117496,1881.0,1878.0,-152.0,3.0,Home,W
610,610,Oregon,13,False,True,Oregon State,38.0,0.8326410963965293,1721.0,1724.0,Oregon,34.0,0.16735890360347072,1732.0,1729.0,11.0,-4.0,Away,L
611,611,Texas Tech,1,False,False,Texas Tech,63.0,0.9989649130358308,1536.0,1536.0,Murray State,10.0,0.0010350869641692073,,,,53.0,Home,W
612,612,Texas Tech,2,False,False,Texas Tech,33.0,0.7680526596767249,1536.0,1538.0,Houston,30.0,0.23194734032327516,1617.0,1615.0,-81.0,3.0,Home,W
613,613,Texas Tech,3,False,False,NC State,27.0,0.9232074879330704,1628.0,1646.0,Texas Tech,14.0,0.0767925120669295,1538.0,1520.0,-90.0,-13.0,Away,L
614,614,Texas Tech,4,False,True,Texas Tech,37.0,0.1581836881500748,1520.0,1524.0,Texas,34.0,0.8418163118499252,1746.0,1742.0,-226.0,3.0,Home,W
615,615,Texas Tech,5,False,True,Kansas State,37.0,0.9449975199936969,1675.0,1680.0,Texas Tech,28.0,0.055002480006303145,1524.0,1519.0,-151.0,-9.0,Away,L
616,616,Texas Tech,6,False,True,Oklahoma State,41.0,0.16910801902601366,1824.0,1821.0,Texas Tech,31.0,0.8308919809739863,1519.0,1522.0,-305.0,-10.0,Away,L
617,617,Texas Tech,8,False,True,Texas Tech,48.0,0.9726912697056921,1522.0,1626.0,West Virginia,10.0,0.027308730294308026,1481.0,1377.0,41.0,38.0,Home,W
618,618,Texas Tech,9,False,True,Texas Tech,17.0,0.0009210312586690077,1626.0,1561.0,Baylor,45.0,0.999078968741331,1724.0,1789.0,-98.0,-28.0,Home,L
619,619,Texas Tech,10,False,True,TCU,34.0,0.7058310174020623,1667.0,1677.0,Texas Tech,24.0,0.2941689825979377,1561.0,1551.0,-106.0,-10.0,Away,L
620,620,Texas Tech,11,False,True,Texas Tech,43.0,0.7519142305229035,1551.0,1573.0,Kansas,28.0,0.2480857694770965,1451.0,1429.0,100.0,15.0,Home,W
621,621,Texas Tech,12,False,True,Iowa State,10.0,0.03753406767551461,1716.0,1700.0,Texas Tech,14.0,0.9624659323244854,1573.0,1589.0,-143.0,4.0,Away,W
622,622,Texas Tech,13,False,True,Texas Tech,51.0,0.4566796150493909,1589.0,1591.0,Oklahoma,48.0,0.5433203849506092,1662.0,1660.0,-73.0,3.0,Home,W
623,623,Ole Miss,1,False,False,Ole Miss,28.0,0.9968685336058156,1658.0,1670.0,Troy,10.0,0.003131466394184268,1347.0,1335.0,311.0,18.0,Home,W
624,624,Ole Miss,2,False,False,Ole Miss,59.0,0.9987078310548968,1681.0,1681.0,Central Arkansas,3.0,0.0012921689451033116,,,,56.0,Home,W
625,625,Ole Miss,3,False,False,Georgia Tech,0.0,0.0004811568347806753,1317.0,1239.0,Ole Miss,42.0,0.9995188431652192,1670.0,1748.0,353.0,42.0,Away,W
626,626,Ole Miss,4,False,False,Ole Miss,35.0,0.7039583176420202,1748.0,1745.0,Tulsa,27.0,0.2960416823579798,1499.0,1502.0,249.0,8.0,Home,W
627,627,Ole Miss,5,False,True,Ole Miss,22.0,0.3771431776583536,1745.0,1746.0,Kentucky,19.0,0.6228568223416464,1713.0,1712.0,32.0,3.0,Home,W
628,628,Ole Miss,6,False,True,Vanderbilt,28.0,0.002450633321914051,1358.0,1338.0,Ole Miss,52.0,0.997549366678086,1746.0,1766.0,388.0,24.0,Away,W
629,629,Ole Miss,7,False,True,Ole Miss,48.0,0.8577347759228324,1766.0,1775.0,Auburn,34.0,0.14226522407716755,1529.0,1520.0,237.0,14.0,Home,W
630,630,Ole Miss,8,False,True,LSU,45.0,0.9979455355600848,1612.0,1695.0,Ole Miss,20.0,0.0020544644399153045,1775.0,1692.0,163.0,-25.0,Away,L
631,631,Ole Miss,9,False,True,Texas A&M,28.0,0.1853871523325797,1657.0,1655.0,Ole Miss,31.0,0.8146128476674203,1692.0,1694.0,35.0,3.0,Away,W
632,632,Ole Miss,11,False,True,Ole Miss,24.0,0.5758416701186003,1694.0,1715.0,Alabama,30.0,0.4241583298813997,2172.0,2151.0,-478.0,-6.0,Home,L
633,633,Ole Miss,12,False,True,Arkansas,42.0,0.8590412137509787,1660.0,1696.0,Ole Miss,27.0,0.14095878624902125,1715.0,1679.0,55.0,-15.0,Away,L
634,634,Ole Miss,13,False,True,Ole Miss,22.0,0.8491139951526147,1679.0,1676.0,Mississippi State,24.0,0.15088600484738535,1672.0,1675.0,7.0,-2.0,Home,L
635,635,Syracuse,1,False,True,Syracuse,31.0,0.7885467733468751,1405.0,1484.0,Louisville,7.0,0.21145322665312494,1568.0,1489.0,-163.0,24.0,Home,W
636,636,Syracuse,2,False,False,Connecticut,14.0,0.0042170663448424135,1128.0,1075.0,Syracuse,48.0,0.9957829336551576,1484.0,1537.0,356.0,34.0,Away,W
637,637,Syracuse,3,False,False,Syracuse,32.0,0.28483897619949433,1537.0,1539.0,Purdue,29.0,0.7151610238005057,1631.0,1629.0,-94.0,3.0,Home,W
638,638,Syracuse,4,False,True,Syracuse,22.0,0.893981329358799,1539.0,1539.0,Virginia,20.0,0.10601867064120096,1481.0,1481.0,58.0,2.0,Home,W
639,639,Syracuse,5,False,False,Syracuse,59.0,0.9989713663012829,1539.0,1539.0,Wagner,0.0,0.0010286336987169742,,,,59.0,Home,W
640,640,Syracuse,7,False,True,Syracuse,24.0,0.9906737289592592,1539.0,1581.0,NC State,9.0,0.009326271040740908,1651.0,1609.0,-112.0,15.0,Home,W
641,641,Syracuse,8,False,True,Clemson,27.0,0.892897482766488,1830.0,1826.0,Syracuse,21.0,0.10710251723351204,1581.0,1585.0,-249.0,-6.0,Away,L
642,642,Syracuse,9,False,False,Syracuse,24.0,0.001327255969930267,1585.0,1563.0,Notre Dame,41.0,0.9986727440300698,1773.0,1795.0,-188.0,-17.0,Home,L
643,643,Syracuse,10,False,True,Pittsburgh,19.0,0.9970301903094002,1580.0,1596.0,Syracuse,9.0,0.002969809690599789,1563.0,1547.0,-17.0,-10.0,Away,L
644,644,Syracuse,11,False,True,Syracuse,3.0,0.00032162317511200876,1547.0,1467.0,Florida State,38.0,0.999678376824888,1708.0,1788.0,-161.0,-35.0,Home,L
645,645,Syracuse,12,False,True,Wake Forest,45.0,0.6576220165016378,1663.0,1667.0,Syracuse,35.0,0.34237798349836224,1467.0,1463.0,-196.0,-10.0,Away,L
